pass,keyword,segmento,intencion,encaje,busquedas_mes,competencia,idx_comp,cpc_usd,puja_baja,puja_alta,var_anual_pct,pico_mes,variantes,otras_variantes,tags
en_pa_us,"panama city panama port",OTRO,COMERCIAL,REVISAR,10,LOW,7,9285.09,0.00,0.00,-25,3,1,"","info url:orcashipsagents.com"
en_pa_us,"panama colon container terminal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,4,0.00,0.00,0.00,-17,1,1,"","info"
en_pa_us,"panama container ports",OTRO,COMERCIAL,REVISAR,10,LOW,5,0.00,0.00,0.00,-15,1,1,"","info url:orcashipsagents.com"
en_pa_us,"panama container terminal",OTRO,COMERCIAL,REVISAR,10,LOW,2,48.55,0.00,0.00,-41,9,1,"","info url:orcashipsagents.com"
en_pa_us,"panama flag authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-61,10,1,"","info"
en_pa_us,"panama flag port of registry",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,53,3,1,"","info"
en_pa_us,"panama flag ship registry",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-8,2,1,"","info"
en_pa_us,"panama harbour",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","info url:orcashipsagents.com"
en_pa_us,"panama maritime authority english",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,2,2,1,"","info"
en_pa_us,"panama maritime authority official website",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,15,3,1,"","info"
en_pa_us,"panama maritime authority segumar",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","info"
en_pa_us,"panama maritime authority website",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,0,1,1,"","info"
en_pa_us,"panama new cruise terminal",OTRO,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-80,10,1,"","info"
en_pa_us,"panama port list",OTRO,INFORMACIONAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-66,1,1,"","info"
en_pa_us,"panama port of registry",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-29,3,2,"port of registry panama","info"
en_pa_us,"panama rodman port",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,10,1,1,"","info"
en_pa_us,"panama sea port",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,7,2,"sea ports in panama","info url:orcashipsagents.com"
en_pa_us,"panama ship registry search",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-25,1,1,"","info"
en_pa_us,"panama yacht registry",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-50,1,1,"","info"
en_pa_us,"pedro miguel locks panama",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,3,0.00,0.00,0.00,38,1,1,"","info"
en_pa_us,"pedro miguel panama canal zone",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","info"
en_pa_us,"register ship in panama",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-58,2,1,"","info"
en_pa_us,"regulations for transiting the panama canal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,31,3,1,"","info url:orcashipsagents.com"
en_pa_us,"time to transit panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","info url:adimarships.com url:orcashipsagents.com"
en_pa_us,"what does it cost to transit the panama canal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-30,1,1,"","info"
en_pa_us,"panama canal ships per day",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-46,1,1,"","info_2 url:adimarships.com url:panamashipservice.com"
en_pa_us,"panama canal fees 2020",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,5,1,1,"","info_2"
en_pa_us,"panama canal fees 2021 cargo ship",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-54,11,1,"","info_2"
en_pa_us,"panama canal fees 2022",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-54,4,1,"","info_2"
en_pa_us,"panama canal fees for container ships",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-88,12,1,"","info_2 url:orcashipsagents.com"
en_pa_us,"panama canal passing fee",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-31,1,1,"","info_2"
en_pa_us,"panama canal shipping delays",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-50,3,1,"","info_2 url:adimarships.com url:panamashipservice.com url:orcashipsagents.com"
en_pa_us,"price to cross panama canal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,4,0.00,0.00,0.00,-39,1,1,"","info_2"
en_pa_us,"leth agencies",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,-3,1,1,"","conquest"
en_pa_us,"adimar shipping",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,15,9,1,"","conquest"
en_pa_us,"associated steamship agents",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,0,1,1,"","conquest"
en_pa_us,"cross world agency",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,-25,1,1,"","conquest"
en_pa_us,"shipping to panama city panama",OTRO,COMERCIAL,EXCLUIR,10,HIGH,86,18714.64,7884.85,38433.63,-15,1,1,"","conquest"
en_pa_us,"international shipping to panama",OTRO,COMERCIAL,EXCLUIR,10,HIGH,86,0.00,0.00,0.00,0,1,1,"","conquest url:gac.com"
en_pa_us,"ship chandlers in panama",CONSULT,COMERCIAL,SERVICIO_PANAMA,10,UNKNOWN,0,0.00,0.00,0.00,-24,4,1,"","conquest"
en_pa_us,"wilhelmsen ships service panama",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,22,1,1,"","conquest"
en_pa_us,"shipping by ship",OTRO,GENERICA,REVISAR,10,LOW,8,0.00,0.00,0.00,-13,2,2,"ships and shipping","url:adimarships.com url:panamashipservice.com url:gac.com"
en_pa_us,"ship panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,9,6030.33,0.00,0.00,-61,2,2,"ships panama canal","url:panamashipservice.com url:gac.com url:lethagencies.com"
en_pa_us,"us shipping agent",AGENCIA,COMERCIAL,SERVICIO,10,MEDIUM,37,35096.04,9764.08,54984.22,-30,10,1,"","url:adimarships.com url:gac.com"
en_pa_us,"panama agent",FUERA,COMERCIAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"canal agency",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,1,1,1,"","url:adimarships.com url:lethagencies.com"
en_pa_us,"ships through panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,3,0.00,0.00,0.00,-63,2,1,"","url:adimarships.com url:panamashipservice.com url:gac.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"panama canal in",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,3,0.00,0.00,0.00,-1,6,1,"","url:adimarships.com url:panamashipservice.com url:gac.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"panama canal to panama",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-66,1,1,"","url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"panama vessel",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-20,2,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com url:orcashipsagents.com url:24marine.com"
en_pa_us,"shipping ship ship",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,6,3,"ship shipping a ship | the ship shipping ship","url:adimarships.com url:orcashipsagents.com"
en_pa_us,"the shipping times",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,68,1,1,"","url:adimarships.com url:panamashipservice.com"
en_pa_us,"ship for cargo",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-19,3,1,"","url:adimarships.com url:panamashipservice.com url:orcashipsagents.com"
en_pa_us,"the shipping industry",OTRO,GENERICA,REVISAR,10,LOW,4,0.00,0.00,0.00,-8,4,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com"
en_pa_us,"ship by ship",OTRO,GENERICA,REVISAR,10,LOW,8,0.00,0.00,0.00,-13,2,2,"ship the ship","url:orcashipsagents.com"
en_pa_us,"shipping from us to panama",OTRO,COMERCIAL,EXCLUIR,10,MEDIUM,63,6334.35,3571.48,13084.33,-27,3,1,"","url:adimarships.com"
en_pa_us,"transit in panama",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,12,1,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"cargo from the ship",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:adimarships.com url:panamashipservice.com"
en_pa_us,"svs shipping",OTRO,GENERICA,REVISAR,10,MEDIUM,33,0.00,0.00,0.00,8,2,1,"","url:adimarships.com url:gac.com url:lethagencies.com"
en_pa_us,"charterer of ship",CONSULT,GENERICA,SERVICIO,10,LOW,0,0.00,0.00,0.00,-58,3,1,"","url:adimarships.com url:orcashipsagents.com"
en_pa_us,"ship care",OTRO,GENERICA,REVISAR,10,LOW,2,0.00,0.00,0.00,-8,10,1,"","url:adimarships.com"
en_pa_us,"transit time vessel",OTRO,INFORMACIONAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-8,1,2,"vessel transit time","url:adimarships.com url:panamashipservice.com"
en_pa_us,"ship husbandry services",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,-28,3,1,"","url:adimarships.com url:gac.com url:orcashipsagents.com"
en_pa_us,"cost of ships",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-23,5,1,"","url:adimarships.com"
en_pa_us,"it in shipping industry",OTRO,GENERICA,REVISAR,10,LOW,7,0.00,0.00,0.00,-31,1,1,"","url:adimarships.com url:panamashipservice.com"
en_pa_us,"find ship vessel",OTRO,GENERICA,EXCLUIR,10,LOW,20,1789.80,0.00,0.00,0,11,1,"","url:adimarships.com"
en_pa_us,"charterer agent",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,-8,2,1,"","url:adimarships.com url:orcashipsagents.com"
en_pa_us,"all shipping lines",OTRO,GENERICA,REVISAR,10,HIGH,86,0.00,0.00,0.00,-8,1,1,"","url:adimarships.com url:gac.com url:lethagencies.com"
en_pa_us,"ship email address",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-42,10,1,"","url:adimarships.com"
en_pa_us,"panama canal is located in",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-39,1,1,"","url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"ship it all",OTRO,GENERICA,REVISAR,10,MEDIUM,46,0.00,0.00,0.00,-1,6,1,"","url:adimarships.com url:gac.com url:lethagencies.com"
en_pa_us,"shipping vessel cost",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:adimarships.com url:panamashipservice.com"
en_pa_us,"vessel charterer",CONSULT,GENERICA,SERVICIO,10,LOW,2,0.00,0.00,0.00,-43,3,1,"","url:adimarships.com"
en_pa_us,"more shipping",OTRO,GENERICA,REVISAR,10,LOW,3,0.00,0.00,0.00,33,7,1,"","url:adimarships.com url:orcashipsagents.com"
en_pa_us,"ships waiting",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,38,4,1,"","url:adimarships.com"
en_pa_us,"all about ship",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,2,1,1,"","url:adimarships.com url:panamashipservice.com url:orcashipsagents.com"
en_pa_us,"panama canal transit live",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-15,1,1,"","url:adimarships.com"
en_pa_us,"about shipping industry",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-85,9,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com"
en_pa_us,"commercial shipping services",OTRO,COMERCIAL,EXCLUIR,10,HIGH,86,0.00,0.00,0.00,25,9,1,"","url:panamashipservice.com"
en_pa_us,"ship shipping companies",OTRO,GENERICA,REVISAR,10,MEDIUM,49,21740.96,8831.21,24495.54,-42,3,1,"","url:panamashipservice.com url:gac.com"
en_pa_us,"marine ship service",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-95,6,1,"","url:panamashipservice.com"
en_pa_us,"vessel shipping company",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,49,21740.96,8831.21,24495.54,-42,3,1,"","url:panamashipservice.com url:gac.com"
en_pa_us,"repair vessel",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:panamashipservice.com"
en_pa_us,"ship condition survey",SURVEY,GENERICA,SERVICIO,10,LOW,0,0.00,0.00,0.00,1,5,2,"condition survey of ship","url:panamashipservice.com"
en_pa_us,"underwater survey of ship",SURVEY,INFORMACIONAL,BLOG_CORE,10,UNKNOWN,0,0.00,0.00,0.00,-51,3,1,"","url:panamashipservice.com"
en_pa_us,"panama ship supply",OTRO,COMERCIAL,REVISAR,10,LOW,2,0.00,0.00,0.00,-14,7,1,"","url:panamashipservice.com url:gac.com url:orcashipsagents.com"
en_pa_us,"marine ship repair",OTRO,GENERICA,REVISAR,10,LOW,4,0.00,0.00,0.00,8,3,1,"","url:panamashipservice.com"
en_pa_us,"panama suppliers",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:panamashipservice.com url:orcashipsagents.com"
en_pa_us,"shipping service providers",OTRO,COMERCIAL,REVISAR,10,LOW,15,0.00,17782.44,114193.29,-50,9,1,"","url:panamashipservice.com"
en_pa_us,"ship surveys and inspections",SURVEY,GENERICA,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-63,3,1,"","url:panamashipservice.com"
en_pa_us,"vessel condition survey",SURVEY,GENERICA,SERVICIO,10,LOW,0,0.00,0.00,0.00,1,5,1,"","url:panamashipservice.com url:24marine.com"
en_pa_us,"ship transportation cost",OTRO,INFORMACIONAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-36,1,1,"","url:panamashipservice.com"
en_pa_us,"ship propeller repair",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-43,3,1,"","url:panamashipservice.com"
en_pa_us,"panama canal maintenance",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-48,1,1,"","url:panamashipservice.com"
en_pa_us,"industrial shipping companies",OTRO,GENERICA,REVISAR,10,HIGH,68,49429.25,0.00,0.00,-8,4,1,"","url:panamashipservice.com"
en_pa_us,"ship garbage disposal",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,15,2,2,"garbage disposal in ship","url:panamashipservice.com"
en_pa_us,"marine ship repair company",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-56,3,1,"","url:panamashipservice.com"
en_pa_us,"technical ship supply",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,1,2,"technical ship supplies","url:orcashipsagents.com"
en_pa_us,"ship garbage",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,12,1,1,"","url:panamashipservice.com"
en_pa_us,"ship supply services",OTRO,COMERCIAL,REVISAR,10,LOW,5,0.00,0.00,0.00,-48,2,1,"","url:panamashipservice.com url:gac.com url:lethagencies.com"
en_pa_us,"marine supply & ship services",OTRO,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-59,3,1,"","url:panamashipservice.com url:gac.com"
en_pa_us,"ship survey and vetting inspection",SURVEY,GENERICA,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,38,2,1,"","url:panamashipservice.com"
en_pa_us,"marine shipping services",OTRO,COMERCIAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-95,6,2,"shipping marine services","url:gac.com"
en_pa_us,"excellent ship",OTRO,GENERICA,REVISAR,10,LOW,5,0.00,0.00,0.00,30,4,1,"","url:panamashipservice.com"
en_pa_us,"marine service as",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-63,1,2,"as marine services","url:panamashipservice.com url:24marine.com"
en_pa_us,"the company ship",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:panamashipservice.com url:lethagencies.com"
en_pa_us,"www shipping company",CONSULT,COMERCIAL,SERVICIO,10,HIGH,86,0.00,0.00,0.00,-1,11,1,"","url:panamashipservice.com"
en_pa_us,"marine transportation industry",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-47,11,1,"","url:panamashipservice.com"
en_pa_us,"maritime fleet management",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-68,3,1,"","url:panamashipservice.com"
en_pa_us,"shipping industry report",OTRO,GENERICA,REVISAR,10,LOW,25,0.00,0.00,0.00,-43,6,1,"","url:panamashipservice.com"
en_pa_us,"vessel fleet management",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-28,3,2,"fleet management vessels","url:panamashipservice.com"
en_pa_us,"underwater service",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-1,7,1,"","url:panamashipservice.com"
en_pa_us,"vessel marine services",OTRO,COMERCIAL,REVISAR,10,LOW,1,0.00,0.00,0.00,-33,1,1,"","url:panamashipservice.com url:gac.com url:24marine.com"
en_pa_us,"supply vessel ship",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-17,1,1,"","url:panamashipservice.com"
en_pa_us,"find your vessel",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,12,2,1,"","url:panamashipservice.com url:gac.com url:24marine.com"
en_pa_us,"marine survey vessel",SURVEY,GENERICA,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-25,1,1,"","url:panamashipservice.com url:24marine.com"
en_pa_us,"marine and services",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-54,3,1,"","url:panamashipservice.com url:24marine.com"
en_pa_us,"panama class ship",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:panamashipservice.com"
en_pa_us,"ship class survey",SURVEY,GENERICA,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-27,5,2,"class survey on ship","url:panamashipservice.com"
en_pa_us,"the marine shipping",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,38,4,1,"","url:panamashipservice.com"
en_pa_us,"nautical industry",OTRO,GENERICA,REVISAR,10,LOW,29,12196.86,0.00,0.00,-13,1,1,"","url:panamashipservice.com"
en_pa_us,"shipment and shipping",OTRO,GENERICA,REVISAR,10,LOW,7,0.00,0.00,0.00,-8,1,2,"shipping and shipment","url:panamashipservice.com"
en_pa_us,"vessel in transit",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,8,4,1,"","url:panamashipservice.com"
en_pa_us,"underwater inspection of ships",SURVEY,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-37,4,1,"","url:panamashipservice.com"
en_pa_us,"bunker cost shipping",BUNKER,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,8,3,2,"bunker cost in shipping","url:panamashipservice.com"
en_pa_us,"seafaring industry",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,2,1,1,"","url:panamashipservice.com"
en_pa_us,"marine service and repair",OTRO,COMERCIAL,REVISAR,10,LOW,31,0.00,0.00,0.00,-27,9,1,"","url:panamashipservice.com"
en_pa_us,"vessel rates",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-17,1,1,"","url:panamashipservice.com"
en_pa_us,"about shipping company",CONSULT,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-43,1,1,"","url:panamashipservice.com url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"cost of one ship",OTRO,INFORMACIONAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-45,3,1,"","url:panamashipservice.com"
en_pa_us,"panama canal shipping supply",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,18,0.00,0.00,0.00,-1,6,1,"","url:panamashipservice.com url:orcashipsagents.com"
en_pa_us,"marine garbage disposal",OTRO,GENERICA,REVISAR,10,LOW,19,0.00,0.00,0.00,-8,11,1,"","url:panamashipservice.com"
en_pa_us,"vessel requirements",OTRO,INFORMACIONAL,REVISAR,10,LOW,3,3413.07,0.00,0.00,-15,2,1,"","url:panamashipservice.com"
en_pa_us,"rudder marine services & ship repairs",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-18,1,1,"","url:panamashipservice.com"
en_pa_us,"industry marine",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-28,4,2,"the marine industry","url:panamashipservice.com"
en_pa_us,"pricing in shipping industry",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-54,2,1,"","url:panamashipservice.com"
en_pa_us,"bonded stores ship",OTRO,GENERICA,REVISAR,10,LOW,14,0.00,0.00,0.00,-54,1,1,"","url:panamashipservice.com"
en_pa_us,"fleet support ship",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,10,1,"","url:panamashipservice.com"
en_pa_us,"supply vessel shipping company",CONSULT,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-8,2,1,"","url:panamashipservice.com"
en_pa_us,"at shipping company",CONSULT,COMERCIAL,SERVICIO,10,LOW,14,0.00,0.00,0.00,31,1,2,"shipping companies in","url:panamashipservice.com url:gac.com url:lethagencies.com"
en_pa_us,"find shipping vessel",OTRO,GENERICA,EXCLUIR,10,LOW,20,1789.80,0.00,0.00,0,11,1,"","url:panamashipservice.com url:gac.com"
en_pa_us,"marine management shipping",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-42,2,1,"","url:panamashipservice.com url:gac.com"
en_pa_us,"shipping sector",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-21,2,1,"","url:panamashipservice.com"
en_pa_us,"marine ship engine",OTRO,GENERICA,REVISAR,10,LOW,3,21632.04,0.00,0.00,-15,4,1,"","url:panamashipservice.com"
en_pa_us,"ship steel",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,4,1,"","url:panamashipservice.com"
en_pa_us,"ship from top",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:panamashipservice.com"
en_pa_us,"management ship",OTRO,GENERICA,REVISAR,10,LOW,1,0.00,0.00,0.00,11,7,2,"a ship management","url:panamashipservice.com"
en_pa_us,"technical ship management companies",CONSULT,GENERICA,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-45,5,1,"","url:panamashipservice.com"
en_pa_us,"shipping agent singapore",AGENCIA,COMERCIAL,SERVICIO,10,MEDIUM,43,0.00,0.00,0.00,-21,2,1,"","url:gac.com"
en_pa_us,"shipping agent dubai",AGENCIA,COMERCIAL,SERVICIO,10,LOW,16,0.00,0.00,0.00,-48,7,1,"","url:gac.com"
en_pa_us,"business of shipping",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-16,5,2,"the business of shipping","url:gac.com"
en_pa_us,"shipping services dubai",OTRO,COMERCIAL,EXCLUIR,10,LOW,29,0.00,0.00,0.00,65,3,1,"","url:gac.com"
en_pa_us,"shipping lines in south africa",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-48,2,1,"","url:gac.com"
en_pa_us,"shipping from usa to saudi arabia by sea",OTRO,GENERICA,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-54,4,1,"","url:gac.com"
en_pa_us,"shipping company in abu dhabi",CONSULT,COMERCIAL,SERVICIO,10,LOW,14,0.00,0.00,0.00,-21,3,1,"","url:gac.com"
en_pa_us,"ship agency in sri lanka",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"gac logistics dubai",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,7,0.00,0.00,0.00,-62,9,1,"","url:gac.com"
en_pa_us,"hong kong shipping agent",AGENCIA,COMERCIAL,SERVICIO,10,MEDIUM,61,0.00,0.00,0.00,-8,1,1,"","url:gac.com"
en_pa_us,"gac europe",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,0,9,1,"","url:gac.com"
en_pa_us,"gac south africa",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"shipping agency in sri lanka",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"united arab agency",FUERA,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-41,10,1,"","url:gac.com"
en_pa_us,"gac shipping and logistics",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,24,0.00,0.00,0.00,-43,6,1,"","url:gac.com"
en_pa_us,"shipping company office",CONSULT,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,12,1,1,"","url:gac.com url:lethagencies.com"
en_pa_us,"gac freight",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,83,2,1,"","url:gac.com"
en_pa_us,"gac company saudi arabia",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,-8,3,1,"","url:gac.com"
en_pa_us,"gac shipping dubai",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,83,9,1,"","url:gac.com"
en_pa_us,"gac middle east",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,15,1,1,"","url:gac.com"
en_pa_us,"gac contact number",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,53,3,1,"","url:gac.com"
en_pa_us,"gac world",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:gac.com"
